line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1742,"['previous', 'years']","['前', '几', '年']",12,13,9,11
1742,['China'],"['中', '国']",20,20,20,21
1743,"['the', 'beginning', 'of', 'this', 'year']","['今', '年']",3,7,3,4
1743,['China'],"['中', '国']",28,28,21,22
1744,['China'],['华'],14,14,17,17
1746,"['the', 'China', 'National', 'Petroleum', 'Corporation']","['中', '国', '石', '油', '天', '然', '气', '总', '公', '司']",3,7,0,9
1746,"['a', 'few', 'days', 'ago']","['日', '前']",13,16,16,17
1746,['Chongqing'],"['重', '庆']",22,22,19,20
1746,"['the', 'China', 'National', 'Petroleum', 'Corporation']","['中', '国', '石', '油', '天', '然', '气', '总', '公', '司']",28,32,32,41
1746,"['Binggang', 'Zhu']",,9,10,-1,-1
1747,['three'],"['三', '轮']",4,4,12,13
1747,['14'],"['十', '四', '个']",24,24,24,26
1747,['40'],"['四', '十', '家']",21,21,30,32
1747,['40'],"['四', '十', '个']",16,16,39,41
1749,['Nanchang'],"['南', '昌']",1,1,0,1
1749,['Jiangxi'],"['江', '西']",26,26,33,34
1750,"['Jiangxi', 'province']","['赣', '省']",18,19,8,9
1750,['Guangzhou'],"['广', '州', '港']",26,26,25,27
1750,['Shanghai'],"['上', '海', '港']",30,30,29,31
1751,['Jiangxi'],"['赣', '北']",21,21,11,12
1751,['Jiujiang'],"['九', '江', '港']",15,15,13,15
1751,"['over', '4700', 'square', 'meters']","['四', '千', '七', '百', '多', '平', '方', '米']",26,29,26,33
1751,['128'],"['一', '百', '二', '十', '八', '只']",32,32,40,45
1751,"['30,000']","['三', '万', '只']",48,48,58,60
1752,['Nanchang'],"['南', '昌']",5,5,4,5
1753,"['Jiangxi', 'province']","['江', '西', '省']",24,25,17,19
1753,"['the', 'Beijing', '-', 'Kowloon', 'railroad']","['京', '九', '铁', '路']",27,31,21,24
1755,['Jiangsu'],['苏'],21,21,10,10
1755,['Zhejiang'],['浙'],23,23,12,12
1755,['Shanghai'],['沪'],25,25,14,14
1755,['three'],"['三', '地']",18,18,15,16
1755,"['more', 'than', 'twenty']","['二', '十', '多', '个']",31,33,27,30
1756,['Jiangxi'],"['江', '西']",5,5,2,3
1757,"['the', 'next', 'two', 'years']","['今', '后', '两', '年']",1,4,0,3
1757,['China'],"['中', '国']",6,6,5,6
1757,"['2400', 'kilometers']","['二', '千', '四', '百', '公', '里']",9,10,14,19
1757,"['more', 'than', '160']","['一', '百', '六', '十', '多', '个']",17,19,36,41
1759,"['last', 'year']","['去', '年']",17,18,3,4
1759,['China'],"['中', '国']",16,16,19,20
1759,['China'],"['中', '国']",35,35,36,37
1759,"['more', 'than', '170']","['一', '百', '七', '十', '多', '家']",41,43,50,55
1759,"['year', 'end']",,23,24,-1,-1
1760,['China'],"['中', '国']",14,14,18,19
1761,"['Southeast', 'Asian']","['东', '南', '亚']",26,27,32,34
1762,"['Southeast', 'Asia']","['东', '南', '亚']",19,20,15,17
1764,['Wuhan'],"['武', '汉', '市']",4,4,4,6
1765,"['the', 'Wuhan', 'Tianhe', 'Airport']","['武', '汉', '天', '河', '机', '场']",3,6,3,8
1766,"['the', 'Yangtze', 'Rive']","['长', '江', '三', '桥']",4,6,0,3
1766,['third'],,1,1,-1,-1
1767,"['1.8', 'million']","['一', '百', '八', '十', '万', '门']",11,12,9,14
1769,"['the', 'Qinghai', 'Oil', 'Field']","['青', '海', '油', '田']",6,9,0,3
1769,"['the', 'end', 'of', 'December', 'of', '97']","['九', '七', '年', '十', '二', '月', '末']",16,21,13,19
1769,"['1.6', 'million', 'tons']","['一', '百', '六', '十', '万', '吨']",26,28,26,31
1769,"['the', 'New', 'Year']",,11,13,-1,-1
1770,['1954'],"['一', '九', '五', '四', '年']",6,6,1,5
1770,"['more', 'than', '15.5', 'million', 'tons']","['一', '千', '五', '百', '五', '十', '多', '万', '吨']",8,12,20,28
1770,"['almost', '8', 'million', 'tons']","['八', '百', '万', '吨']",21,24,35,38
1771,"['the', 'Chaidamu', 'Basin']","['柴', '达', '木', '盆', '地']",17,19,15,19
1771,"['nearly', '4.2', 'billion', 'tons']","['四', '十', '二', '亿', '吨']",9,12,27,31
1772,['22'],"['二', '十', '二', '个']",6,6,6,9
1772,"['more', 'than', '200', 'million', 'tons']","['两', '亿', '多', '吨']",10,14,17,20
1772,"['more', 'than', '150', 'billion', 'cubic', 'meters']","['一', '千', '五', '百', '亿', '立', '方', '米']",20,25,29,36
1773,['Sichuan'],"['四', '川']",6,6,6,7
1773,['Shanganning'],"['陕', '甘', '宁']",8,8,9,11
1773,['Tarim'],"['塔', '里', '木']",11,11,13,15
1773,['fourth'],"['第', '四']",15,15,22,23
1773,['second'],,4,4,-1,-1
1774,"['nearly', '300', 'kilometers']","['三', '百', '公', '里']",9,11,15,18
1774,"['16', 'kilowatts']","['一', '万', '六', '千', '瓦']",25,26,29,33
1774,['two'],,6,6,-1,-1
1776,"['the', 'West', 'Africa', 'Economic', 'and', 'Currency', 'Union']","['西', '非', '经', '济', '和', '货', '币', '联', '盟']",11,17,5,13
1776,"['January', '1994']","['１', '９', '９', '４', '年', '１', '月']",43,44,37,43
1776,"['50', '%']","['百', '分', '之', '五', '十']",39,40,46,50
1780,['American'],"['美', '国']",15,15,10,11
1780,"['Sino', '-', 'American']",['中'],20,22,18,18
1781,"['Yongtu', 'Long']","['龙', '永', '图']",5,6,0,2
1781,"['Sino', '-', 'American']",['中'],21,23,16,16
1781,['Chinese'],,11,11,-1,-1
1781,['American'],,18,18,-1,-1
1782,['US'],"['美', '国']",28,28,45,46
1782,['Chinese'],,1,1,-1,-1
1783,['Chinese'],['华'],20,20,13,13
1783,"['Sino', '-', 'American']",['中'],50,52,46,46
1783,['Chinese'],,6,6,-1,-1
1783,['American'],,11,11,-1,-1
1783,['two'],,34,34,-1,-1
1784,"['the', 'afternoon', 'of', 'the', '20th']","['２', '０', '日']",7,11,3,5
1784,"['San', 'Francisco']","['旧', '金', '山']",4,5,10,12
1786,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国', '民', '生', '银', '行']",4,8,3,8
1786,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国', '民', '生', '银', '行']",19,23,12,17
1786,"['the', 'two', 'years']","['两', '年']",12,14,20,21
1788,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国', '民', '生', '银', '行']",3,7,3,8
1788,['170'],"['一', '百', '七', '十', '家']",14,14,13,17
1788,"['two', 'years']","['两', '年']",29,30,37,38
1790,['1997'],"['一', '九', '九', '七', '年']",19,19,14,18
1790,['Tianjin'],['津'],13,13,20,20
1790,['Taiwanese'],,8,8,-1,-1
1791,"['last', 'year']","['去', '年']",12,13,0,1
1791,['420'],"['四', '百', '二', '十', '多', '家']",4,4,6,11
1791,"['the', 'period', 'from', 'January', 'to', 'November']","['一', '至', '十', '一', '月']",16,21,17,21
1791,"['6.7', 'billion', 'yuan', 'RMB']","['六', '十', '七', '亿', '元', '人', '民', '币']",26,29,27,34
1791,"['200', 'million', 'yuan', 'RMB']","['二', '亿', '元', '人', '民', '币']",35,38,40,45
1791,"['150', 'million', 'US', 'dollars']","['一', '点', '五', '亿', '美', '元']",42,45,50,55
1791,['Taiwanese'],,5,5,-1,-1
1792,['Tianjin'],"['天', '津']",11,11,3,4
1792,"['25', 'billion', 'US', 'dollars']","['二', '百', '五', '十', '万', '美', '元']",15,18,19,25
1792,['Taiwanese'],,6,6,-1,-1
1793,"['Tianjin', 'City']","['天', '津', '市']",5,6,3,5
1793,"['last', 'year']","['去', '年']",3,4,6,7
1793,['Tianjin'],"['天', '津']",21,21,21,22
1793,['Taiwanese'],,18,18,-1,-1
1794,['Tianjin'],"['天', '津']",6,6,7,8
1794,['Taiwanese'],,8,8,-1,-1
1796,['China'],"['中', '国']",17,17,17,18
1796,"['the', 'National', 'Foreign', 'Exchange', 'Management', 'Bureau']","['国', '家', '外', '汇', '管', '理', '局']",36,41,31,37
1796,"['the', 'Foreign', 'Exchange', 'Management', 'Department']","['外', '汇', '管', '理', '部', '门']",45,49,48,53
1797,['China'],"['中', '国']",58,58,61,62
1798,"['the', 'National', 'Foreign', 'Exchange', 'Management', 'Department']","['国', '家', '外', '汇', '管', '理', '部', '门']",4,9,3,10
1798,['1995'],"['一', '九', '九', '五', '年']",18,18,19,23
1798,['Guangdong'],"['广', '东', '省']",31,31,29,31
1802,['Guangdong'],"['广', '东']",7,7,3,4
1802,['Shanghai'],"['上', '海']",9,9,6,7
1803,"['the', 'end', 'of', 'last', 'year']","['去', '年', '年', '末']",1,5,0,3
1803,['China'],"['中', '国']",7,7,5,6
1803,['1998'],"['一', '九', '九', '八', '年']",25,25,17,21
1803,['one'],,18,18,-1,-1
1805,['Beijing'],"['北', '京']",20,20,4,5
1805,"['80', 'billion', 'yuan']","['八', '百', '亿', '元']",32,34,38,41
1807,['Beijing'],"['北', '京']",13,13,4,5
1807,['Shanghai'],"['上', '海']",15,15,7,8
1807,['Tianjin'],"['天', '津']",17,17,10,11
1807,['Chongqing'],"['重', '庆']",19,19,13,14
1807,['Guangzhou'],"['广', '州']",21,21,16,17
1807,['5'],['五'],9,9,18,18
1807,['5'],['五'],40,40,40,40
1808,['Shanghai'],"['上', '海']",1,1,0,1
1808,"['62.4', '%']","['百', '分', '之', '六', '十', '二', '点', '四']",3,4,2,9
1810,['one'],,2,2,-1,-1
1811,['China'],"['中', '国']",4,4,4,5
1811,"['about', '66', 'million', 'square', 'meters']","['六', '千', '六', '百', '万', '平', '方', '米']",7,11,11,18
1816,['Shenzhen'],"['深', '圳']",3,3,2,3
1816,"['Hong', 'Kong']","['香', '港']",9,10,11,12
1816,"['nearly', '1', 'billion', 'HK', 'dollars']","['十', '亿', '港', '元']",28,32,29,32
1817,['Shenzhen'],['深'],23,23,27,27
1817,"['Hong', 'Kong']",['港'],25,26,28,28
1817,"['the', 'eve', 'of', 'returning']",,9,12,-1,-1
1818,['two'],['两'],7,7,11,11
1818,['Shenzhen'],"['深', '圳']",8,8,13,14
1818,['Shenzhen'],"['深', '圳']",27,27,18,19
1818,"['Hong', 'Kong']",['港'],32,33,24,24
1819,"['the', 'past', '17', 'years']","['十', '七', '年']",1,4,1,3
1819,['Shenzhen'],"['深', '圳']",12,12,6,7
1819,"['more', 'than', '30', '%']","['百', '分', '之', '三', '十']",25,28,17,21
1819,['1996'],"['一', '九', '九', '六', '年']",36,36,31,35
1819,"['95', 'billion', 'yuan']","['九', '百', '五', '十', '亿', '元']",32,34,38,43
1821,['Shenzhen'],['深'],9,9,3,3
1821,"['Hong', 'Kong']",['港'],6,7,4,4
1821,['2010'],"['二', '０', '一', '０', '年']",26,26,16,20
1821,"['12', 'billion', 'yuan']","['一', '百', '二', '十', '亿', '元']",13,15,24,29
1822,['Shenzhen'],"['深', '圳']",4,4,3,4
1822,"['Hong', 'Kong']","['香', '港']",16,17,17,18
1822,['Chinese'],"['中', '国']",11,11,20,21
1822,"['the', 'Shenzhen', 'Stock', 'Exchange']","['深', '交', '所']",22,25,26,28
1824,"['Siemens', '-LRB-', 'China', '-RRB-', 'Company', ',', 'Ltd.']","['西', '门', '子']",3,9,1,3
1824,['Kehenen'],"['柯', '赫', '男']",11,11,14,16
1825,['Chinese'],"['中', '国']",4,4,6,7
1825,['Siemens'],"['西', '门', '子']",10,10,16,18
1825,"['65', '%']","['百', '分', '之', '六', '十', '五']",14,15,22,27
1827,"['30.88', 'billion', 'US', 'dollars']","['三', '百', '零', '八', '点', '八', '亿', '美', '元']",5,8,5,13
1827,"['29.18', 'billion', 'US', 'dollars']","['二', '百', '九', '十', '一', '点', '八', '亿', '美', '元']",13,16,17,26
1828,"['1.7', 'billion', 'US', 'dollars']","['十', '七', '亿', '美', '元']",6,9,6,10
1828,['Japan'],,4,4,-1,-1
1829,['Japan'],['日'],8,8,7,7
1831,['Guangxi'],"['广', '西']",23,23,19,20
1832,"['Fangchenggang', 'City']","['防', '城', '港', '市']",5,6,0,3
1832,"['Qinzhou', 'City']","['钦', '州', '市']",12,13,10,12
1832,"['Fangchenggang', 'City']","['防', '城', '港', '市']",15,16,14,17
1832,"['the', 'Asian', 'Development', 'Bank']","['亚', '洲', '开', '发', '银', '行']",28,31,26,31
1832,"['52', 'million', 'US', 'dollars']","['五', '千', '二', '百', '万', '美', '元']",23,26,34,40
1832,"['the', 'second', 'half', 'of', 'this', 'year']","['今', '年', '下', '半', '年']",45,50,48,52
1832,['second'],,1,1,-1,-1
1835,"['more', 'than', '10,000']","['一', '万', '家']",4,6,12,14
1835,"['about', '16', 'billion', 'US', 'dollars']","['一', '百', '六', '十', '多', '亿', '美', '元']",20,24,21,28
1835,['US'],"['美', '国']",28,28,32,33
1835,['second'],"['第', '二']",32,32,37,38
1836,"['the', 'Motorola', 'Company']","['摩', '托', '罗', '拉', '公', '司']",3,5,0,5
1836,['1992'],"['一', '九', '九', '二', '年']",1,1,6,10
1836,['Tianjin'],"['天', '津']",12,12,12,13
1836,"['120', 'million', 'US', 'dollars']","['一', '点', '二', '亿', '美', '元']",7,10,16,21
1836,['1995'],"['一', '九', '九', '五', '年']",25,25,24,28
1836,"['1.2', 'billion', 'US', 'dollars']","['十', '二', '亿', '美', '元']",20,23,35,39
1840,"['the', 'past', 'two', 'to', 'three', 'decades']","['二', '三', '十', '年']",1,6,1,4
1841,"['Hong', 'Kong']","['香', '港']",12,13,16,17
1841,['US'],"['美', '国']",22,22,23,24
1842,['China'],"['中', '国']",17,17,28,29
1845,['one'],,5,5,-1,-1
1847,['Shanghai'],"['上', '海']",9,9,2,3
1847,"['to', 'date']",,11,12,-1,-1
1848,['two'],"['两', '台']",4,4,8,9
1848,"['40', 'ton']","['四', '十', '吨']",7,8,10,12
1848,['3'],"['三', '台']",13,13,22,23
1849,['Brazilian'],"['巴', '西']",1,1,0,1
1849,"['15', '%']","['百', '分', '之', '十', '五']",8,9,7,11
1849,"['85', '%']","['百', '分', '之', '八', '十', '五']",16,17,18,23
1849,"['8', 'years']","['八', '年']",24,25,27,28
1852,['Canada'],"['加', '拿', '大']",4,4,4,6
1852,['GreenKel'],"['格', '林', '柯', '尔', '集', '团']",6,6,8,13
1853,"['10,000', 'tons']","['一', '万', '吨']",12,13,14,16
1853,"['200', 'million', 'US', 'dollars']","['二', '亿', '美', '元']",26,29,29,32
1853,['Asia'],"['亚', '洲']",55,55,37,38
1855,"['Xuding', 'Bao']","['包', '叙', '定']",1,2,0,2
1855,['Masa'],"['马', '萨']",5,5,6,7
1855,['two'],,26,26,-1,-1
1855,['two'],,37,37,-1,-1
1856,"['the', 'Bank', 'of', 'China']","['中', '国', '银', '行']",2,5,3,6
1856,['Argentina'],"['阿', '根', '廷']",7,7,8,10
1856,"['20', 'million', 'US', 'dollars']","['２', '０', '０', '０', '万', '美', '元']",11,14,14,20
1858,"['recent', 'years']","['近', '年', '来']",10,11,3,5
1858,['China'],"['中', '国']",3,3,6,7
1859,['China'],"['中', '国']",4,4,4,5
1859,['158'],"['一', '百', '五', '十', '八', '家']",7,7,17,22
1859,['132'],"['一', '百', '三', '十', '二', '家']",16,16,27,32
1859,['528'],"['五', '百', '二', '十', '八', '家']",39,39,52,57
1860,"['March', '21st', 'of', 'this', 'year']","['今', '年', '三', '月', '二', '十', '一', '日']",1,5,0,7
1860,['Beijing'],"['北', '京']",15,15,14,15
1861,['Shanghai'],"['上', '海']",9,9,7,8
1863,"['nearly', '5', 'years']","['五', '年']",1,3,2,3
1863,['China'],"['中', '国']",19,19,11,12
1864,"['7', 'square', 'kilometers']","['七', '平', '方', '公', '里']",11,13,8,12
1864,"['3.8', 'square', 'kilometers']","['三', '点', '八', '平', '方', '公', '里']",19,21,19,25
1864,"['1.2', 'billion', 'RMB']","['十', '二', '亿', '多', '元', '人', '民', '币']",31,33,35,42
1866,"['2', '-', 'day']","['两', '天']",1,3,4,5
1866,"['the', 'World', 'Trade', 'Organization', 'Shanghai', 'Research', 'Center']","['世', '界', '贸', '易', '组', '织']",9,15,12,17
1866,"['Shanghai', 'External', 'Services', 'Company', ',', 'Ltd']","['上', '海', '市', '对', '外', '服', '务', '有', '限', '公', '司']",17,22,25,35
1867,['Chinese'],"['中', '国']",3,3,3,4
1867,"['External', 'Economy', 'and', 'Trade', 'Committees']","['外', '经', '贸', '委']",7,11,8,11
1867,"['about', '200']","['二', '百', '人']",32,33,28,30
1869,"['the', 'Zhongyi', 'International', 'Bidding', 'Company']","['中', '仪', '国', '际', '招', '标', '公', '司']",4,8,0,7
1869,"['the', 'China', 'Electrical', 'Import', 'and', 'Export', 'Affiliation', 'Company']","['中', '国', '电', '气', '进', '出', '口', '联', '营', '公', '司']",17,24,19,29
1869,"['the', 'Railway', 'Ministry']","['铁', '道', '部']",27,29,33,35
1869,"['220,000']","['二', '十', '二', '万', '线']",35,35,41,45
1869,"['20', 'million', 'US', 'dollars']","['二', '千', '万', '美', '元']",51,54,60,64
1870,"['Hong', 'Kong']",['港'],23,24,14,14
1870,['Macao'],['澳'],26,26,15,15
1870,['China'],"['中', '国']",19,19,21,22
1871,"['recent', 'years']","['近', '年', '来']",1,2,0,2
1871,['China'],"['中', '国']",11,11,4,5
1872,"['the', 'China', 'Electrical', 'Import', 'and', 'Export', 'Affiliation', 'Company']","['中', '国', '电', '气', '进', '出', '口', '联', '营', '公', '司']",22,29,18,28
1872,"['Shanghai', 'Bell']","['上', '海', '贝', '尔']",17,18,32,35
1873,"['this', 'year']","['今', '年']",10,11,6,7
1875,"['the', 'China', 'Economic', 'and', 'Trade', 'Co-operation', 'Information', 'Network', 'Center']","['中', '国', '经', '贸', '合', '作', '信', '息', '网', '络', '中', '心']",9,17,3,14
1875,['Chinese'],"['中', '国']",33,33,29,30
1875,"['nearly', '10,000']","['万', '条']",41,42,69,70
1876,"['Spring', 'and', 'Autumn', 'China', 'Export', 'Commodity', 'Trading', 'Fair']",['春'],3,10,3,3
1876,"['the', 'Network', 'Center']","['网', '络', '中', '心']",12,14,19,22
1876,"['the', 'Guangzhou', 'Fair']","['广', '交', '会']",35,37,42,44
1879,['HSBC'],"['香', '港', '上', '海', '汇', '丰', '银', '行']",2,2,3,10
1879,['Shanghai'],"['上', '海']",6,6,14,15
1879,['Pudong'],"['浦', '东']",15,15,20,21
1879,['Lujiazui'],"['陆', '家', '嘴']",16,16,22,24
1879,"['the', 'China', 'Shipping', 'Mansion']","['中', '国']",9,12,31,32
1879,['Pudong'],"['浦', '东']",37,37,52,53
1879,['third'],"['第', '三']",23,23,55,56
1880,['8'],"['八', '家']",5,5,6,7
1880,['Pudong'],"['浦', '东']",11,11,17,18
1881,['Pudong'],"['浦', '东']",8,8,0,1
1881,"['Lujiazui', 'Financial', 'Trade', 'District']","['陆', '家', '嘴']",9,12,2,4
1881,['40'],"['四', '十', '多', '家']",25,25,35,38
1881,['Pudong'],"['浦', '东']",39,39,53,54
1882,['Lujiazui'],"['陆', '家', '嘴']",4,4,9,11
1883,['Asian'],"['亚', '洲']",7,7,6,7
1883,['Pudong'],"['浦', '东']",12,12,15,16
1883,"['2700', 'US', 'dollars']","['二', '千', '七', '百', '美', '元']",33,35,36,41
1883,"['the', 'Shanghai', 'Securities', 'Building']","['上', '海']",20,23,43,44
1884,"['the', 'Templeton', 'Company']","['邓', '普', '顿', '公', '司']",2,4,2,6
1884,"['the', 'Securities', 'Building']","['证', '券', '大', '厦']",22,24,16,19
1884,['18th'],"['十', '八', '层']",19,19,22,24
1885,['Waitan'],"['外', '滩']",38,38,26,27
1885,['Shanghai'],"['上', '海']",42,42,40,41
1885,['one'],,19,19,-1,-1
1887,['China'],"['中', '国']",20,20,21,22
1887,"['the', 'next', '10', 'plus', 'years']","['十', '余', '年']",36,40,27,29
1887,"['8', '%']","['百', '分', '之', '八']",30,31,35,38
1887,"['10', '%']","['百', '分', '之', '十']",33,34,40,43
1889,['1996'],"['１', '９', '９', '６', '年']",4,4,3,7
1890,['European'],"['欧', '洲']",6,6,6,7
1891,['European'],"['欧', '洲']",24,24,27,28
1894,"['recent', 'years']","['近', '些', '年', '来']",4,5,3,6
1898,['Chinese'],"['中', '国']",4,4,3,4
1898,"['September', 'of', 'this', 'year']","['今', '年', '９', '月']",17,20,12,15
1898,"['Hong', 'Kong', ',', 'China']","['中', '国']",11,14,17,18
1898,"['the', 'Temporary', 'Committee', 'of', 'the', 'International', 'Monetary', 'Fund', 'Organization']","['国', '际', '货', '币', '基', '金', '组', '织', '临', '委', '会']",32,40,23,33
1898,['1997'],"['１', '９', '９', '７', '年']",28,28,40,44
1900,"['the', 'Holland', 'Trade', 'Promotion', 'Association']","['荷', '兰', '贸', '易', '促', '进', '会']",7,11,2,8
