line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1747,['three'],['三'],4,4,12,12
1747,['40'],"['三', '轮', '对', '外', '招', '标', '，', '已', '同', '世', '界', '上', '十']",21,21,12,24
1747,['14'],['三'],24,24,12,12
1747,['40'],"['三', '轮', '对', '外', '招', '标', '，', '已', '同', '世', '界', '上', '十']",16,16,12,24
1749,['Nanchang'],"['南', '昌']",1,1,0,1
1749,['Jiangxi'],"['从', '而', '进', '一', '步', '改', '善', '了', '内', '陆', '省', '江', '西']",26,26,22,34
1750,"['Jiangxi', 'province']","['大', '批', '进', '出', '口', '货', '物', '要', '以', '散', '装', '形', '式', '依', '赖', '广', '州']",18,19,10,26
1750,['Guangzhou'],"['当', '地', '官', '员', '说', '，', '以', '往', '赣']",26,26,0,8
1750,['Shanghai'],"['当', '地', '官', '员', '说', '，', '以', '往', '赣']",30,30,0,8
1751,"['30,000']","['四', '千', '七', '百', '多', '平', '方', '米']",48,48,26,33
1751,['Jiujiang'],"['赣', '北', '九', '江']",15,15,11,14
1751,"['over', '4700', 'square', 'meters']","['四', '千', '七', '百', '多', '平', '方', '米']",26,29,26,33
1751,['128'],['三'],32,32,58,58
1751,['Jiangxi'],"['赣', '北', '九']",21,21,11,13
1752,['Nanchang'],"['南', '昌']",5,5,4,5
1753,"['Jiangxi', 'province']","['江', '西', '省']",24,25,17,19
1753,"['the', 'Beijing', '-', 'Kowloon', 'railroad']","['京', '九', '铁', '路']",27,31,21,24
1755,['three'],['三'],18,18,15,15
1755,"['more', 'than', 'twenty']","['二', '十']",31,33,27,28
1755,['Jiangsu'],"['沿', '海', '地', '区', '仅', '苏']",21,21,5,10
1755,['Shanghai'],"['三', '地', '国', '际', '集', '装', '箱']",25,25,15,21
1755,['Zhejiang'],"['沿', '海', '地', '区', '仅', '苏']",23,23,5,10
1756,['Jiangxi'],"['江', '西']",5,5,2,3
1757,"['the', 'next', 'two', 'years']","['今', '后', '两', '年']",1,4,0,3
1757,"['2400', 'kilometers']","['二', '千', '四', '百', '公', '里']",9,10,14,19
1757,['China'],"['今', '后', '两', '年', '，', '中', '国']",6,6,0,6
1757,"['more', 'than', '160']","['新', '泊', '位', '一', '百', '六', '十']",17,19,33,39
1759,"['last', 'year']","['他', '说', '，', '去', '年']",17,18,0,4
1759,['China'],"['在', '中', '国']",16,16,18,20
1759,['China'],"['在', '中', '国']",35,35,18,20
1759,"['more', 'than', '170']",['他'],41,43,0,0
1760,['China'],"['在', '中', '国']",14,14,17,19
1761,"['Southeast', 'Asian']",['亚'],26,27,34,34
1762,"['Southeast', 'Asia']","['东', '南', '亚']",19,20,15,17
1764,['Wuhan'],"['武', '汉', '市']",4,4,4,6
1765,"['the', 'Wuhan', 'Tianhe', 'Airport']","['武', '汉', '天', '河', '机', '场']",3,6,3,8
1766,"['the', 'Yangtze', 'Rive']","['三', '桥']",4,6,2,3
1767,"['1.8', 'million']","['一', '百', '八', '十', '万']",11,12,9,13
1769,"['1.6', 'million', 'tons']","['一', '百', '六', '十', '万', '吨']",26,28,26,31
1769,"['the', 'Qinghai', 'Oil', 'Field']","['：', '截', '至', '九', '七', '年', '十', '二', '月', '末']",6,9,10,19
1769,"['the', 'end', 'of', 'December', 'of', '97']","['截', '至', '九']",16,21,11,13
1770,"['more', 'than', '15.5', 'million', 'tons']","['已', '累', '计', '生', '产', '原', '油', '一', '千', '五', '百', '五', '十', '多', '万', '吨']",8,12,13,28
1770,"['almost', '8', 'million', 'tons']","['一', '千', '五', '百', '五', '十', '多', '万', '吨']",21,24,20,28
1770,['1954'],['，'],6,6,12,12
1771,"['nearly', '4.2', 'billion', 'tons']","['二', '亿', '吨']",9,12,29,31
1771,"['the', 'Chaidamu', 'Basin']","['勘', '探', '资', '料', '的', '测', '算', '，', '确', '认', '柴', '达', '木', '盆', '地']",17,19,5,19
1772,"['more', 'than', '200', 'million', 'tons']","['两', '亿', '多', '吨']",10,14,17,20
1772,"['more', 'than', '150', 'billion', 'cubic', 'meters']","['突', '破', '一', '千', '五', '百', '亿', '立', '方', '米']",20,25,27,36
1772,['22'],"['二', '个', '油', '气', '田', '石']",6,6,8,13
1773,['fourth'],"['第', '四', '位']",15,15,22,24
1773,['Sichuan'],"['陕', '甘', '宁']",6,6,9,11
1773,['Tarim'],"['塔', '里', '木']",11,11,13,15
1773,['Shanganning'],"['塔', '里', '木']",8,8,13,15
1774,"['16', 'kilowatts']","['三', '百', '公', '里']",25,26,15,18
1774,"['nearly', '300', 'kilometers']","['三', '百', '公', '里']",9,11,15,18
1776,"['the', 'West', 'Africa', 'Economic', 'and', 'Currency', 'Union']","['西', '非', '经', '济', '和', '货', '币', '联', '盟']",11,17,5,13
1776,"['50', '%']",['１'],39,40,37,37
1776,"['January', '1994']","['１', '９', '９', '４']",43,44,37,40
1780,"['Sino', '-', 'American']","['他', '在', '演', '讲', '中', '引', '用', '了', '一', '个', '美']",20,22,0,10
1780,['American'],"['他', '在', '演', '讲', '中', '引', '用', '了', '一', '个', '美']",15,15,0,10
1781,"['Sino', '-', 'American']","['中', '方', '理', '解', '美']",21,23,8,12
1781,"['Yongtu', 'Long']",['龙'],5,6,0,0
1782,['US'],"['从', '美']",28,28,44,45
1783,['Chinese'],"['中', '方', '也', '希', '望', '美']",20,20,3,8
1783,"['Sino', '-', 'American']","['中', '方', '也', '希', '望', '美']",50,52,3,8
1784,"['the', 'afternoon', 'of', 'the', '20th']","['２', '０', '日']",7,11,3,5
1784,"['San', 'Francisco']","['２', '０', '日', '下', '午', '飞', '往', '旧', '金', '山']",4,5,3,12
1786,"['the', 'two', 'years']","['中', '国', '民', '生', '银', '行', '成', '立', '两', '年']",12,14,12,21
1786,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国']",4,8,12,13
1786,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国']",19,23,12,13
1788,"['the', 'Minsheng', 'Bank', 'of', 'China']","['中', '国']",3,7,3,4
1788,"['two', 'years']","['代', '理', '行', '关', '系', '，', '并', '创', '造', '了', '开', '业', '两', '年']",29,30,25,38
1788,['170'],"['一', '百', '七', '十']",14,14,13,16
1790,['Tianjin'],"['一', '九', '九', '七', '年', '在', '津', '投', '资', '的', '台', '商']",13,13,14,25
1790,['1997'],"['一', '九', '九', '七', '年']",19,19,14,18
1791,"['6.7', 'billion', 'yuan', 'RMB']","['六', '十', '七', '亿', '元', '人', '民', '币']",26,29,27,34
1791,"['150', 'million', 'US', 'dollars']","['二', '亿', '元', '人', '民', '币', '，', '出', '口', '额', '一', '点', '五', '亿', '美', '元']",42,45,40,55
1791,"['last', 'year']","['去', '年']",12,13,0,1
1791,"['200', 'million', 'yuan', 'RMB']","['二', '亿', '元', '人', '民', '币']",35,38,40,45
1791,"['the', 'period', 'from', 'January', 'to', 'November']","['四', '百', '二', '十', '多', '家', '台', '资', '企', '业', '，', '一', '至', '十', '一', '月']",16,21,6,21
1791,['420'],['四'],4,4,6,6
1792,"['25', 'billion', 'US', 'dollars']","['二', '百', '五', '十', '万', '美', '元']",15,18,19,25
1792,['Tianjin'],"['在', '天', '津', '投', '资', '的', '台', '资', '企', '业', '的', '平', '均']",11,11,2,14
1793,"['Tianjin', 'City']","['他', '说', '，', '天', '津', '市']",5,6,0,5
1793,"['last', 'year']","['他', '说', '，', '天', '津', '市', '去', '年']",3,4,0,7
1793,['Tianjin'],"['在', '天', '津']",21,21,20,22
1794,['Tianjin'],"['这', '些', '措', '施', '增', '加', '了', '天', '津']",6,6,0,8
1796,"['the', 'Foreign', 'Exchange', 'Management', 'Department']","['国', '家', '外', '汇', '管', '理', '局']",45,49,31,37
1796,"['the', 'National', 'Foreign', 'Exchange', 'Management', 'Bureau']","['国', '家', '外', '汇', '管', '理', '局']",36,41,31,37
1796,['China'],['今'],17,17,54,54
1797,['China'],['外'],58,58,18,18
1798,"['the', 'National', 'Foreign', 'Exchange', 'Management', 'Department']","['国', '家', '外', '汇', '管', '理', '部']",4,9,3,9
1798,['Guangdong'],"['一', '九', '九', '五', '年', '起', '，', '先', '后', '对', '广', '东']",31,31,19,30
1798,['1995'],"['一', '九', '九', '五', '年']",18,18,19,23
1802,['Guangdong'],"['广', '东']",7,7,3,4
1802,['Shanghai'],"['此', '外', '，', '广', '东', '、', '上', '海', '等', '省', '市']",9,9,0,10
1803,"['the', 'end', 'of', 'last', 'year']","['去', '年', '年']",1,5,0,2
1803,['China'],"['中', '国']",7,7,5,6
1803,['1998'],"['在', '一', '系']",25,25,7,9
1805,"['80', 'billion', 'yuan']","['全', '国', '公', '积', '金', '累', '计', '归', '集', '额', '超', '过', '八', '百', '亿', '元']",32,34,26,41
1805,['Beijing'],"['在', '北']",20,20,3,4
1807,['5'],['五'],40,40,18,18
1807,['5'],['五'],9,9,18,18
1807,['Guangzhou'],"['新', '近', '对', '北', '京', '、', '上', '海', '、', '天', '津', '、', '重', '庆', '、', '广', '州']",21,21,1,17
1807,['Chongqing'],"['天', '津']",19,19,10,11
1807,['Shanghai'],"['新', '近', '对', '北', '京']",15,15,1,5
1807,['Beijing'],"['新', '近', '对', '北', '京']",13,13,1,5
1807,['Tianjin'],"['上', '海', '、', '天', '津']",17,17,7,11
1808,"['62.4', '%']","['六', '十', '二', '点', '四', '的', '居', '民', '现', '有', '住', '房', '仍', '属', '单', '位']",3,4,5,20
1808,['Shanghai'],['。'],1,1,23,23
1811,['China'],"['中', '国']",4,4,4,5
1811,"['about', '66', 'million', 'square', 'meters']","['大', '约', '有', '六', '千', '六', '百', '万', '平', '方', '米']",7,11,8,18
1816,"['nearly', '1', 'billion', 'HK', 'dollars']","['十', '亿', '港', '元']",28,32,29,32
1816,['Shenzhen'],"['深', '圳']",3,3,2,3
1816,"['Hong', 'Kong']","['在', '香', '港']",9,10,10,12
1817,['Shenzhen'],"['这', '显', '示', '在', '回', '归', '前', '夕', '，', '海', '外', '投', '资', '者']",23,23,9,22
1817,"['Hong', 'Kong']","['前', '夕', '，', '海', '外', '投', '资', '者', '更', '加', '看', '好', '深', '港']",25,26,15,28
1818,['two'],"['这', '两']",7,7,10,11
1818,['Shenzhen'],"['这', '两', '家', '深', '圳']",8,8,10,14
1818,"['Hong', 'Kong']","['这', '两', '家', '深', '圳', '企', '业', '在', '深', '圳', '发', '展', '及', '深', '港']",32,33,10,24
1818,['Shenzhen'],"['这', '两', '家', '深', '圳', '企', '业', '在', '深', '圳']",27,27,10,19
1819,"['the', 'past', '17', 'years']","['近', '十', '七', '年']",1,4,0,3
1819,['Shenzhen'],"['深', '圳']",12,12,6,7
1819,"['95', 'billion', 'yuan']","['一', '九', '九', '六', '年', '已', '达', '九', '百', '五', '十', '亿', '元']",32,34,31,43
1819,"['more', 'than', '30', '%']","['三', '十', '以', '上', '的', '高', '速', '度']",25,28,20,27
1819,['1996'],"['三', '十', '以', '上', '的', '高', '速', '度', '增', '长', '，', '一', '九', '九', '六', '年']",36,36,20,35
1821,"['12', 'billion', 'yuan']","['一', '百', '二', '十', '亿', '元']",13,15,24,29
1821,['2010'],"['０', '年']",26,26,19,20
1821,['Shenzhen'],"['深', '圳', '市']",9,9,10,12
1821,"['Hong', 'Kong']","['深', '圳', '市']",6,7,10,12
1822,"['the', 'Shenzhen', 'Stock', 'Exchange']","['在', '深', '交', '所', '挂', '牌']",22,25,25,30
1822,['Chinese'],"['据', '悉', '，', '深']",11,11,0,3
1822,"['Hong', 'Kong']","['深', '圳', '方', '面', '也', '正', '在', '创', '造', '条', '件', '，', '争', '取', '香', '港']",16,17,3,18
1822,['Shenzhen'],"['深', '圳']",4,4,3,4
1824,"['Siemens', '-LRB-', 'China', '-RRB-', 'Company', ',', 'Ltd.']","['”', '西', '门', '子', '（', '中', '国', '）']",3,9,0,7
1824,['Kehenen'],"['有', '限', '公', '司', '总', '裁', '柯', '赫', '男', '日', '前', '在', '接', '受', '记', '者']",11,11,8,23
1825,['Chinese'],"['在', '高', '速', '发', '展', '的', '中', '国']",4,4,0,7
1825,['Siemens'],"['西', '门', '子']",10,10,16,18
1825,"['65', '%']","['据', '百', '分']",14,15,21,23
1827,"['30.88', 'billion', 'US', 'dollars']","['三', '百', '零', '八', '点', '八', '亿', '美', '元']",5,8,5,13
1827,"['29.18', 'billion', 'US', 'dollars']","['三', '百', '零', '八', '点', '八', '亿', '美', '元']",13,16,5,13
1828,"['1.7', 'billion', 'US', 'dollars']","['十', '七', '亿', '美', '元']",6,9,6,10
1829,['Japan'],"['对', '日']",8,8,6,7
1831,['Guangxi'],"['广', '西', '大', '力', '引', '进', '外', '资']",23,23,19,26
1832,"['Fangchenggang', 'City']","['防', '城', '港', '市']",15,16,14,17
1832,"['Qinzhou', 'City']","['含', '钦', '州', '市']",12,13,9,12
1832,"['Fangchenggang', 'City']","['防', '城', '港', '市']",5,6,0,3
1832,"['52', 'million', 'US', 'dollars']","['二', '百', '万', '美', '元']",23,26,36,40
1832,"['the', 'Asian', 'Development', 'Bank']","['）', '，', '利', '用', '亚', '洲', '开', '发', '银']",28,31,22,30
1832,"['the', 'second', 'half', 'of', 'this', 'year']","['美', '元', '，', '预', '计', '高', '速', '公', '路', '今', '年', '下', '半', '年']",45,50,39,52
1835,['second'],"['二', '位']",32,32,38,39
1835,"['about', '16', 'billion', 'US', 'dollars']","['一', '百', '六', '十', '多', '亿', '美', '元']",20,24,21,28
1835,['US'],"['外', '国', '资', '本', '约', '一', '百', '六', '十', '多', '亿', '美', '元', '，', '其', '中', '美']",28,28,16,32
1835,"['more', 'than', '10,000']","['一', '万', '家', '，']",4,6,12,15
1836,"['120', 'million', 'US', 'dollars']","['二', '亿', '美', '元']",7,10,18,21
1836,"['1.2', 'billion', 'US', 'dollars']","['二', '亿', '美', '元']",20,23,36,39
1836,"['the', 'Motorola', 'Company']","['摩', '托', '罗', '拉', '公', '司']",3,5,0,5
1836,['1992'],"['二', '年']",1,1,9,10
1836,['1995'],"['二', '亿', '美', '元', '，', '到', '一', '九', '九', '五', '年']",25,25,18,28
1836,['Tianjin'],"['在', '天', '津']",12,12,11,13
1840,"['the', 'past', 'two', 'to', 'three', 'decades']","['近', '二', '三', '十', '年']",1,6,0,4
1841,['US'],"['，', '主', '要', '经', '香', '港', '等', '地', '转', '口', '到', '美']",22,22,12,23
1841,"['Hong', 'Kong']","['依', '赖', '原', '有', '的', '销', '售', '渠', '道', '，', '主', '要', '经', '香', '港']",12,13,3,17
1842,['China'],"['这', '些', '国', '家', '和', '地', '区', '转', '移', '到', '了', '中', '国']",17,17,17,29
1847,['Shanghai'],"['这', '是', '上', '海', '地', '区']",9,9,0,5
1848,['3'],['三'],13,13,22,22
1848,['two'],['三'],4,4,22,22
1848,"['40', 'ton']","['四', '十', '吨']",7,8,10,12
1849,"['8', 'years']","['八', '年']",24,25,27,28
1849,"['15', '%']","['余', '下', '百', '分']",8,9,16,19
1849,"['85', '%']","['百', '分', '之', '十', '五', '的', '定', '金', '，', '余', '下', '百', '分']",16,17,7,19
1849,['Brazilian'],"['巴', '西']",1,1,0,1
1852,['Canada'],"['新', '型', '制', '冷', '剂', '的', '大', '型', '跨', '国']",4,4,22,31
1852,['GreenKel'],"['新', '型', '制', '冷', '剂', '的', '大', '型', '跨', '国', '集', '团', '公', '司', '。']",6,6,22,36
1853,"['200', 'million', 'US', 'dollars']","['二', '亿', '美', '元']",26,29,29,32
1853,"['10,000', 'tons']","['一', '万', '吨']",12,13,14,16
1853,['Asia'],"['二', '亿', '美', '元', '，', '是', '目', '前', '亚']",55,55,29,37
1855,['Masa'],"['和', '马', '萨']",5,5,5,7
1855,"['Xuding', 'Bao']","['叙', '定', '部', '长', '和', '马', '萨']",1,2,1,7
1856,"['20', 'million', 'US', 'dollars']","['２', '０', '０', '０', '万', '美', '元']",11,14,14,20
1856,"['the', 'Bank', 'of', 'China']","['中', '国']",2,5,3,4
1856,['Argentina'],"['中', '国', '银', '行', '向', '阿']",7,7,3,8
1858,['China'],"['他', '说', '，', '近', '年', '来', '中', '国']",3,3,0,7
1858,"['recent', 'years']","['他', '说', '，', '近', '年']",10,11,0,4
1859,['China'],"['前', '，', '中', '国']",4,4,2,5
1859,['528'],"['五', '百', '二', '十', '八']",39,39,52,56
1859,['158'],"['前', '，', '中', '国', '已', '有']",7,7,2,7
1859,['132'],['其'],16,16,24,24
1860,"['March', '21st', 'of', 'this', 'year']","['三', '月', '二', '十', '一', '日']",1,5,2,7
1860,['Beijing'],"['在', '北', '京']",15,15,13,15
1861,['Shanghai'],"['此', '前', '，', '该', '行', '已', '在', '上', '海']",9,9,0,8
1863,"['nearly', '5', 'years']","['五', '年']",1,3,2,3
1863,['China'],"['已', '成', '为', '中', '国']",19,19,8,12
1864,"['3.8', 'square', 'kilometers']","['七', '平', '方', '公', '里']",19,21,8,12
1864,"['7', 'square', 'kilometers']","['三', '点', '八', '平', '方', '公', '里']",11,13,19,25
1864,"['1.2', 'billion', 'RMB']","['三', '点', '八', '平', '方', '公', '里']",31,33,19,25
1866,"['2', '-', 'day']","['此', '次', '为', '期', '两', '天']",1,3,0,5
1866,"['the', 'World', 'Trade', 'Organization', 'Shanghai', 'Research', 'Center']","['研', '究', '中', '心', '与', '上', '海', '市', '对', '外', '服', '务', '有', '限', '公', '司']",9,15,20,35
1866,"['Shanghai', 'External', 'Services', 'Company', ',', 'Ltd']","['此', '次', '为', '期', '两', '天', '的', '研', '讨', '会', '，', '由', '世', '界', '贸', '易', '组']",17,22,0,16
1867,"['about', '200']","['二', '百']",32,33,28,29
1867,"['External', 'Economy', 'and', 'Trade', 'Committees']","['大', '企', '业', '负', '责', '人', '和', '专', '家', '、', '学', '者']",7,11,13,24
1867,['Chinese'],"['此', '外', '，', '中', '国']",3,3,0,4
1869,"['20', 'million', 'US', 'dollars']","['二', '千', '万', '美', '元']",51,54,60,64
1869,"['220,000']","['二', '十', '二', '万']",35,35,41,44
1869,"['the', 'Zhongyi', 'International', 'Bidding', 'Company']","['将', '与', '中', '国', '电', '气', '进', '出', '口', '联', '营', '公', '司']",4,8,17,29
1869,"['the', 'Railway', 'Ministry']","['将', '与', '中', '国', '电', '气', '进', '出', '口']",27,29,17,25
1869,"['the', 'China', 'Electrical', 'Import', 'and', 'Export', 'Affiliation', 'Company']","['将', '与', '中', '国', '电', '气', '进', '出', '口', '联', '营', '公', '司']",17,24,17,29
1870,['China'],"['在', '内', '的', '中', '国']",19,19,18,22
1870,"['Hong', 'Kong']","['港', '澳']",23,24,14,15
1870,['Macao'],"['在', '内', '的', '中', '国']",26,26,18,22
1871,"['recent', 'years']","['近', '年']",1,2,0,1
1871,['China'],"['中', '国']",11,11,4,5
1872,"['the', 'China', 'Electrical', 'Import', 'and', 'Export', 'Affiliation', 'Company']","['最', '终', '确', '定', '中', '国', '电', '气', '进', '出', '口', '联', '营']",22,29,14,26
