line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
2145,"['less', 'than', '300', 'million', 'US', 'dollars']","['到', '三', '亿', '美', '元']",16,21,23,27
2145,"['last', 'year']","['去', '年']",30,31,29,30
2145,"['Ministry', 'of', 'Chemical', 'Industry']",['部'],2,5,3,3
2145,['1978'],['，'],23,23,28,28
2145,['30'],['，'],37,37,39,39
2147,['China'],['中'],5,5,3,3
2147,['52'],['五'],9,9,13,13
2148,['China'],['中'],11,11,7,7
2148,"['the', 'past', '3', 'years']","['，', '中', '国', '三', '年']",6,9,6,10
2148,"['more', 'than', '20']","['二', '十']",13,15,28,29
2153,['two'],['双'],1,1,0,0
2159,['Chinese'],['中'],1,1,0,0
2162,['Shanghai'],['海'],7,7,27,27
2162,['today'],['天'],5,5,24,24
2162,"['the', 'Shanghai', 'International', 'Finance', 'Institute']",['院'],43,47,59,59
2162,['China'],['中'],33,33,31,31
2162,['China'],['中'],9,9,0,0
2163,['80'],['八'],8,8,4,4
2164,['Chinese'],['中'],74,74,92,92
2164,['Chinese'],['中'],89,89,123,123
2164,"['the', 'United', 'Nations', 'Trade', 'and', 'Development', 'Conference']",['议'],19,25,29,29
2164,"['the', 'China', 'International', 'Human', 'Resource', 'Development', 'Cross-Culture', 'Academy']",['会'],27,34,47,47
2164,"['the', 'Shanghai', 'International', 'Finance', 'Institute']",['院'],37,41,56,56
2164,"['the', 'China', 'Foreign', 'Trade', 'and', 'Economy', 'Co-operation', 'Department']",['部'],10,17,18,18
2166,['Korean'],['朝'],51,51,44,44
2166,['Beijing'],['京'],37,37,17,17
2166,['Korean'],['鲜'],24,24,20,20
2166,"['the', 'Foreign', 'Affairs', 'Ministry']",['部'],30,33,28,28
2166,"['the', 'Ministry', 'of', 'Foreign', 'Affairs']",['部'],10,14,8,8
2166,"['August', '30th']","['月', '三', '十', '日']",1,2,1,4
2166,"['Haojing', 'Song']","['宋', '浩', '京']",17,18,32,34
2166,"['Jiaxuan', 'Tang']","['唐', '家', '璇']",4,5,12,14
2167,['two'],['双'],4,4,4,4
2167,['Korean'],['朝'],32,32,34,34
2167,['Korea'],['鲜'],17,17,14,14
2167,['two'],['两'],14,14,9,9
2167,"['the', 'last', 'forty', '-', 'some', 'years']","['四', '十', '多', '年']",35,40,27,30
2167,['China'],['国'],19,19,10,10
2167,"['the', 'Korea', 'Armistice', 'Agreement']","['朝', '鲜', '停', '战', '协']",48,51,13,17
2168,['two'],['双'],1,1,0,0
2168,['Korean'],['鲜'],18,18,17,17
2169,['Korean'],['朝'],1,1,0,0
2170,['Korean'],['鲜'],28,28,21,21
2170,['Chinese'],['中'],1,1,0,0
2170,['Korean'],['鲜'],18,18,7,7
2171,['Asia'],['亚'],28,28,29,29
2171,['Korean'],['鲜'],7,7,3,3
2172,['Chinese'],['中'],1,1,0,0
2172,['Korean'],['鲜'],9,9,20,20
2173,['Chinese'],['中'],1,1,0,0
2173,['Korean'],['鲜'],19,19,12,12
2175,['France'],['法'],15,15,16,16
2175,['4000'],['名'],20,20,31,31
2175,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",5,7,7,8
2175,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",25,27,19,20
2175,"['February', ',', '1992']",['月'],11,13,6,6
2176,['Western'],['西'],3,3,15,15
2178,"['the', 'Jordan', 'River']",['河'],20,22,35,35
2178,['today'],['今'],5,5,5,5
2178,"['the', 'Beisan', 'valley']","['于', '贝', '桑', '谷']",24,26,28,31
2178,['Israeli'],['列'],1,1,2,2
2178,['Jordan'],['旦'],13,13,16,16
2178,['Israel'],['旦'],11,11,16,16
2180,"['World', 'Swimming', 'Championships']","['世', '界', '游', '泳', '锦']",2,4,3,7
2180,['7th'],['七'],1,1,1,1
2180,['Rome'],['罗'],7,7,13,13
2180,['tonight'],"['今', '晚']",8,8,10,11
2182,"['more', 'than', '2', 'hours']","['多', '小', '时']",6,9,4,6
2183,['137'],['名'],29,29,52,52
2183,['661'],['名'],25,25,45,45
2183,['334'],['名'],34,34,59,59
2183,['102'],['个'],15,15,24,24
2183,"['1,350']","['１', '３', '５', '０', '名']",12,12,31,35
2183,['218'],['２'],39,39,65,65
2184,['5'],['５'],3,3,26,26
2185,"['September', '1st']","['月', '１', '日']",4,5,5,7
2185,"['September', '11the']","['日', '结', '束', '。']",10,11,13,16
2186,['Rome'],['马'],8,8,10,10
2187,['two'],['两'],5,5,12,12
2187,"['September', '2nd']","['月', '２']",8,9,7,8
2189,['second'],['二'],28,28,37,37
2189,['4'],['４'],18,18,24,24
2189,['3'],['３'],14,14,20,20
2189,['6'],['６'],12,12,18,18
2189,['6'],['６'],16,16,22,22
2189,['0'],['０'],23,23,28,28
2189,['6'],['６'],21,21,26,26
2189,['Ukrainian'],['乌'],1,1,5,5
2189,['eighth'],['８'],6,6,0,0
2189,"['A.', 'Medvedev']","['安', '·', '梅']",2,3,10,12
2190,['20th'],['岁'],3,3,12,12
2191,['third'],['三'],34,34,57,57
2191,['Japanese'],['日'],8,8,5,5
2191,['American'],['美'],16,16,18,18
2191,['Argentine'],['廷'],24,24,39,39
2191,['Savadina'],"['瓦', '蒂', '尼']",25,25,42,44
2191,['5'],['５'],5,5,0,0
2191,['9'],['９'],13,13,13,13
2191,['Yidagongzi'],"['伊', '达', '公', '子']",9,9,8,11
2191,"['M.', 'Fionandes']","['玛', '·', '费']",17,18,21,23
2191,['1990'],['年'],21,21,33,33
2193,['Paris'],['黎'],7,7,2,2
2193,['Chinese'],['中'],27,27,40,40
2193,['third'],['三'],10,10,23,23
2193,"['International', 'Olympic', 'Convention']","['际', '奥']",2,4,11,12
2193,['today'],['今'],12,12,18,18
2193,['twelfth'],"['第', '十', '二']",1,1,6,8
2193,"['Ning', 'Li']","['李', '宁']",30,31,50,51
2193,"['the', 'Athlete', 'Committee', 'of', 'the', 'IOC']","['国', '际']",18,23,26,27
2194,['French'],['法'],3,3,7,7
2194,['today'],['天'],50,50,1,1
2194,"['Physical', 'Education', 'Department']","['体', '育', '部']",6,8,12,14
2194,['Indian'],['印'],12,12,25,25
2194,['German'],['法'],10,10,7,7
2194,"['the', 'French', 'Team', 'newspaper']","['国', '《', '队', '报']",28,31,39,42
2194,['FIFA'],['奥'],22,22,19,19
2194,"['the', 'Coca', '-', 'Cola', 'company']",['司'],37,41,53,53
2194,['IOC'],['奥'],15,15,19,19
2196,['first'],['一'],41,41,51,51
2196,['first'],['首'],21,21,27,27
2196,['second'],['二'],33,33,34,34
2196,"['US', 'Tennis', 'Open']","['国', '网', '球', '公', '开']",10,12,12,16
2196,['1994'],['国'],9,9,12,12
2197,['first'],['首'],2,2,7,7
2197,"['the', '29th']","['在', '２', '９', '日']",10,11,0,3
2199,['9'],['９'],8,8,9,9
2199,['first'],['第'],13,13,19,19
2199,['Hebei'],"['河', '北']",2,2,3,4
2200,['second'],['二'],9,9,12,12
2200,['6'],['６'],4,4,5,5
2200,['Guangdong'],['东'],1,1,1,1
2201,['third'],['三'],13,13,17,17
2201,['5'],['４'],8,8,9,9
2201,['Sichuan'],['川'],4,4,4,4
2201,['Shanghai'],['海'],1,1,1,1
2202,['500'],['多'],16,16,46,46
2202,"['the', 'morning', 'of', 'August', '27th']",['日'],8,12,12,12
2202,['35'],['５'],22,22,24,24
2202,['42'],['枚'],43,43,63,63
2202,['PLA'],"['解', '放', '军']",31,31,34,36
2203,"['last', 'year']","['去', '年']",13,14,6,7
2205,"['this', 'afternoon']","['今', '天', '下', '午']",19,20,21,24
2205,['Sixth'],['六'],5,5,1,1
2205,"['the', 'Sports', 'Meet']","['运', '动', '会']",44,46,59,61
2205,"['the', 'International', 'Conference', 'Center']",['心'],22,25,34,34
2205,"['Zhongyuan', 'Wu']",['吴'],31,32,48,48
2205,"['Far', 'East', 'and', 'South', 'Pacific', 'Region', 'Handicapped', 'Sports', 'Meet']","['区', '残', '疾', '人', '运']",6,14,11,15
2206,"['the', 'Executive', 'Committee']","['、', '执', '委', '会']",15,17,21,24
2206,"['this', 'Sports', 'Meet']","['本', '届', '运', '动', '会']",4,6,0,4
2206,"['Skills', 'and', 'Medical', 'Committee']","['医', '学', '委']",21,24,29,31
2206,"['the', 'Far', 'South', 'Confederation', 'Representatives', 'Congress']",['议'],8,13,35,35
2207,['Beijing'],['京'],6,6,5,5
2207,"['the', 'Far', 'South', 'Sports', 'Meet']",['会'],27,31,18,18
2207,"['the', 'past', 'few', 'days']",['，'],1,4,3,3
2208,['Beijing'],['京'],4,4,3,3
2208,"['Beijing', 'city']","['京', '市']",35,36,32,33
2208,"['the', 'Far', 'South', 'Sports', 'Meet']",['会'],47,51,44,44
2210,['today'],['天'],25,25,26,26
2210,['Beijing'],['北'],27,27,28,28
2210,['Chinese'],['中'],5,5,4,4
2210,"['the', 'China', 'Traditional', 'Literature', 'Imperial', 'College']","['国', '书', '道', '太', '学']",17,22,20,24
2210,"['the', 'China', 'Traditional', 'Martial', 'Arts', 'Imperial', 'College']","['国', '武', '道', '太', '学']",9,15,13,17
2211,['two'],['两'],2,2,2,2
2211,"['the', 'National', 'Education', 'Committee']","['国', '家', '体', '委']",12,15,8,11
2211,"['the', 'China', 'Art', 'Academy']","['中', '国', '艺', '术', '研']",45,48,25,29
2211,"['the', 'China', 'Martial', 'Arts', 'Academy']",['院'],39,43,23,23
2211,"['the', 'Cultural', 'Department']","['、', '文', '化', '部']",35,37,12,15
2211,['Taiwan'],['台'],74,74,41,41
2211,"['the', 'National', 'Physical', 'Education', 'Committee']","['、', '文', '化', '部']",29,33,12,15
2211,"['the', 'Beijing', 'Adult', 'Education', 'Bureau']",['局'],17,21,84,84
2211,"['Zhiren', 'Li']",['李'],58,59,59,59
2213,['Laos'],['挝'],28,28,46,46
2213,"['Hong', 'Kong']","['香', '港']",16,17,25,26
2213,['Australia'],['澳'],6,6,9,9
2213,['India'],['印'],19,19,28,28
2213,"['Sri', 'Lanka']","['新', '加', '坡']",61,62,98,100
2213,['Myanmar'],['缅'],36,36,61,61
2213,"['New', 'Zealand']","['新', '西', '兰']",43,44,74,76
2213,['Malaysia'],['马'],32,32,51,51
2213,"['New', 'Caledonia']","['新', '西', '兰']",40,41,74,76
2213,['Indonesia'],['印'],21,21,28,28
2213,['Singapore'],['坡'],56,56,100,100
2213,['Vietnam'],['越'],72,72,130,130
2213,['Philippines'],['菲'],54,54,94,94
2213,['Thailand'],['泰'],64,64,113,113
2213,['Maldives'],"['马', '尔', '代', '夫']",34,34,56,59
2213,['Kiribati'],"['基', '里', '巴', '斯']",23,23,37,40
2213,"['South', 'Korea']",['韩'],25,26,42,42
2213,['China'],['香'],12,12,25,25
2213,"['Papua', 'New', 'Guinea']","['新', '西', '兰']",50,52,74,76
2213,['Fiji'],['斐'],14,14,22,22
2213,['Nauru'],['缅'],38,38,61,61
2213,['Pakistan'],['巴'],48,48,81,81
2213,"['Solomon', 'Islands']","['菲', '律', '宾']",58,59,94,96
2213,['Turkmenistan'],['泰'],68,68,113,113
2213,['Macao'],"['老', '挝', '、', '澳', '门']",30,30,45,49
2213,['Tonga'],['泰'],66,66,113,113
2213,"['West', 'Samoa']","['西', '萨', '摩', '亚']",78,79,141,144
2213,['Vanuatu'],['泰'],70,70,113,113
2213,['Brunei'],['斐'],8,8,22,22
2213,['Nui'],"['纽', '埃']",46,46,78,79
2213,['Taipei'],['港'],10,10,26,26
2213,"['Wallis', 'and', 'Futuna']","['瓦', '努', '阿', '图']",74,76,125,128
2215,['Chinese'],['中'],45,45,44,44
2218,['Caucasians'],"['白', '种', '人']",5,5,4,6
2218,['Indians'],['人'],19,19,27,27
2220,['two'],['两'],6,6,13,13
2220,['Darwin'],['文'],2,2,9,9
2233,"['twenty', '-', 'two']","['十', '二']",21,23,25,26
2236,['US'],['美'],17,17,6,6
2236,"['the', 'Thanksgiving', 'Day']","['感', '恩', '节']",3,5,0,2
2241,['eight'],['八'],5,5,0,0
2242,['twelve'],['岁'],6,6,6,6
2243,"['No.', '1']",['一'],28,29,29,29
2249,['Saddam'],['姆'],2,2,2,2
2250,['Putin'],['京'],4,4,4,4
2250,['Ruble'],"['石', '油']",9,9,9,10
2251,['Russia'],['俄'],10,10,6,6
2252,['Russia'],['俄'],3,3,0,0
2252,['Ukraine'],['乌'],7,7,3,3
2252,['European'],['欧'],18,18,13,13
2263,['US'],['美'],21,21,14,14
2263,['China'],['国'],17,17,15,15
2264,"['50,000', 'US', 'dollars']","['五', '万', '美', '元']",7,9,11,14
2264,"['10,000', 'RMB']","['一', '万', '人', '民', '币']",50,51,74,78
2264,"['30,000', 'US', 'dollars']","['三', '万', '美', '元']",22,24,31,34
2264,['China'],['中'],34,34,49,49
2264,['US'],['美'],5,5,0,0
2264,"['50,000', 'RMB']","['五', '万', '人', '民', '币']",40,41,58,62
2267,['US'],['美'],8,8,5,5
2268,['US'],['美'],1,1,0,0
2268,['Bush'],['什'],3,3,5,5
2270,['China'],['中'],22,22,15,15
2270,['China'],['国'],12,12,10,10
2271,"['Communist', 'Party']","['产', '党']",48,49,10,11
2271,['Chinese'],['中'],16,16,14,14
2271,['Chinese'],['中'],47,47,7,7
2271,['China'],['国'],5,5,2,2
2271,['two'],['两'],12,12,24,24
2274,"['Jiangxi', 'Province']","['江', '西', '省']",2,3,3,5
2279,['China'],['中'],11,11,8,8
2279,['Mao'],['毛'],1,1,0,0
2280,['China'],['中'],30,30,22,22
2282,['Lin'],['林'],13,13,17,17
2282,"['the', 'First', 'Financial', 'Daily']",['《'],4,7,25,25
2282,"['Marketing', 'Department']","['销', '部']",10,11,15,16
2282,"['the', 'Xinliang', 'Group']","['业', '新', '良', '集']",15,17,7,10
2282,['Henan'],"['河', '南']",26,26,0,1
2296,['two'],['双'],1,1,0,0
2297,['Russian'],['俄'],1,1,0,0
2297,['Japan'],['日'],4,4,4,4
2298,['5:00'],"['5', '点']",14,14,11,12
2300,"['non-New', 'Zealand']","['非', '新', '西', '兰']",4,5,5,8
2301,"['the', 'law']","['该', '法']",2,3,2,3
2302,"['New', 'Westminster']","['新', '西', '敏']",1,2,0,2
2302,['Chinese'],['华'],13,13,9,9
2303,['two'],['2'],4,4,6,6
2303,"['the', 'Provincial', 'Integrated', 'Homicide', 'Investigation', 'Team']",['组'],32,37,34,34
2305,"['the', 'Identification', 'Bureau']",['员'],2,4,4,4
2308,['Chinese'],['中'],17,17,21,21
2308,['western'],['西'],10,10,7,7
2308,['Chinese'],['中'],8,8,6,6
2309,['Chinese'],['中'],3,3,0,0
2311,['three'],['三'],10,10,16,16
2311,['US'],['美'],33,33,26,26
2311,['seven'],['7'],24,24,30,30
2311,['China'],['国'],17,17,27,27
2312,['three'],['三'],6,6,8,8
2317,['two'],['2'],11,11,12,12
2317,['one'],['1'],7,7,10,10
2319,"['NTD', 'TV']","['新', '唐', '人', '晚', '会']",8,9,5,9
2320,"['The', 'Water', 'Margin']","['这', '水', '浒']",4,6,5,7
2321,['Yun'],['云'],18,18,21,21
2321,['Yun'],['云'],30,30,38,38
2321,['Chinese'],['中'],40,40,45,45
2321,['Juliet'],['叶'],33,33,43,43
2321,['Romeo'],['欧'],27,27,36,36
2322,['Yun'],['云'],14,14,11,11
2327,['Romeo'],['欧'],15,15,20,20
2330,"['the', 'Nobel', 'Prize']","['获', '诺', '贝', '尔', '奖']",7,9,4,8
2331,['Baghdad'],['巴'],7,7,7,7
2332,['two'],['两'],35,35,49,49
2332,['first'],['第'],17,17,21,21
2332,"['Sadr', 'City']","['萨', '德', '尔', '市']",13,14,5,8
2332,"['3', 'p.m.']","['3', '点']",22,23,35,36
2333,"['Sadr', 'City']","['萨', '德', '尔', '市']",9,10,6,9
2333,['Baghdad'],['巴'],19,19,12,12
2334,"['the', 'Iraqi', 'Ministry', 'of', 'Health']","['向', '伊', '拉', '克', '卫']",7,11,13,17
2335,['Russian'],['俄'],33,33,49,49
2335,['Russian'],['俄'],13,13,26,26
2335,"['a', 'London', 'hospital']","['敦', '医']",20,22,17,18
2335,['Putin'],['普'],37,37,55,55
2335,"['Alexander', 'Litvinenko']","['亚', '历', '山', '大']",8,9,30,33
2336,['Russian'],['俄'],11,11,16,16
2336,"['the', 'West']",['西'],3,4,0,0
2338,"['Anna', 'Politkovskaya']",['娅'],18,19,18,18
2338,['Putin'],['普'],7,7,0,0
2339,['Brazilian'],['巴'],5,5,2,2
2341,['Iraq'],['伊'],10,10,2,2
2342,['Shiites'],"['什', '叶', '派']",7,7,5,7
2342,['Kurds'],"['库', '尔', '德', '人']",9,9,9,12
2342,['Iraqi'],['伊'],24,24,27,27
2343,['Sunni'],"['逊', '尼']",8,8,9,10
2343,['Sunni'],"['逊', '尼']",18,18,24,25
2343,['Shiites'],"['什', '叶', '派']",28,28,38,40
2345,['Mao'],['毛'],7,7,4,4
2346,['Mao'],['毛'],2,2,1,1
2349,['Chinese'],['中'],3,3,4,4
2349,['Confucian'],"['儒', '教']",9,9,10,11
2350,['UAV'],"['地', '面']",34,34,18,19
2353,['Arafat'],"['阿', '拉', '法', '特']",3,3,3,6
2354,['Shiite'],"['什', '叶']",3,3,3,4
2354,['Sunni'],"['逊', '尼']",1,1,0,1
2355,['Syria'],['叙'],8,8,6,6
2355,['Iraq'],['叙'],6,6,6,6
2355,['Iran'],['叙'],4,4,6,6
2356,"['Moscow', 'University']","['莫', '斯', '科', '大']",8,9,0,3
2357,['Lebanese'],['嫩'],4,4,2,2
2357,"['Minister', 'of', 'Industry']","['工', '业']",5,7,3,4
2357,['Lebanon'],['黎'],17,17,0,0
2358,['Lebanese'],['嫩'],24,24,20,20
2358,['Iraqi'],['伊'],26,26,22,22
2360,['Hu'],['胡'],2,2,2,2
2360,['15'],['一'],20,20,19,19
2361,['French'],['法'],32,32,33,33
2361,['France'],['法'],43,43,42,42
2361,['Rwandan'],"['法', '国']",1,1,33,34
2362,['Hu'],['胡'],10,10,19,19
2362,['India'],['印'],26,26,7,7
2362,['Pakistan'],['巴'],29,29,9,9
2362,['Laos'],['老'],24,24,5,5
2363,"['Inter', 'Milan']",['米'],6,7,10,10
2366,"['the', 'elimination', 'series']","['入', '淘', '汰', '赛']",23,25,25,28
2366,"['UEFA', 'Champions', 'League']","['洲', '冠', '军', '杯']",5,7,0,3
2366,['half'],['半'],2,2,10,10
2367,['four'],['四'],5,5,1,1
2367,"['Internazionale', 'Milan']",['米'],12,13,12,12
2368,['three'],['3'],5,5,12,12
2369,"['North', 'Korean']","['朝', '鲜']",2,3,2,3
2371,"['North', 'Korean']","['朝', '鲜']",7,8,10,11
2372,['China'],['国'],15,15,24,24
2372,['European'],['欧'],28,28,28,28
2374,['IOC'],['奥'],1,1,1,1
2375,"['Changbai', 'Mountain']","['长', '白', '山']",6,7,0,2
2375,"['North', 'Korean']","['朝', '鲜']",12,13,12,13
2375,"['lake', 'Tianchi']",['池'],24,25,22,22
2377,"['North', 'Korean']","['朝', '鲜']",9,10,9,10
2380,['Chinese'],['中'],7,7,3,3
2382,['English'],['英'],14,14,13,13
